FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
561020|Marstons Hill|Summit|ME|23|Androscoggin|001|440931N|0701655W|44.15872|-70.28182|||||148|486|Lake Auburn West|09/30/1980|02/28/2011
561021|Knowland Brook|Stream|ME|23|Aroostook|003|471403N|0691310W|47.2341999|-69.2194868|471149N|0691602W|47.1969777|-69.2672662|193|633|Johnson Brook Mountain|09/30/1980|
561022|Little Rocky Brook|Stream|ME|23|Aroostook|003|463643N|0685840W|46.6119832|-68.9778269|463536N|0690227W|46.5933712|-69.0408831|323|1060|Mooseleuk Lake|09/30/1980|
561023|Gauthier Hill|Summit|ME|23|Androscoggin|001|441247N|0701708W|44.21293|-70.28563|||||172|564|Lake Auburn West|09/30/1980|11/03/2010
561024|Perkins Ridge|Ridge|ME|23|Androscoggin|001|440815N|0701736W|44.1375719|-70.2933888|||||153|502|Lake Auburn West|09/30/1980|
561025|Greenwood Mountain|Summit|ME|23|Oxford|017|441200N|0702246W|44.2000706|-70.3795017|||||232|761|Oxford|09/30/1980|
561026|Greenwood Mountain Cemetery|Cemetery|ME|23|Oxford|017|441149N|0702245W|44.19694|-70.37906|||||231|758|Oxford|09/30/1980|03/31/2010
561027|Reed Brook|Stream|ME|23|Franklin|007|450918N|0702801W|45.155054|-70.4670121|451126N|0703214W|45.1906089|-70.5372899|351|1152|Stratton|09/30/1980|
561028|Sam Rowe Hill|Summit|ME|23|Oxford|017|440950N|0702701W|44.16376|-70.45026|||||223|732|Oxford|09/30/1980|03/10/2011
561029|Butler Hill|Summit|ME|23|Androscoggin|001|440535N|0701831W|44.09302|-70.30849|||||135|443|Minot|09/30/1980|08/13/2010
561030|Rolfe Brook|Stream|ME|23|Cumberland|005|435640N|0702906W|43.9445181|-70.4850564|435800N|0703110W|43.9667396|-70.5195018|85|279|Raymond|09/30/1980|
561031|Samoset Cemetery|Cemetery|ME|23|Knox|013|440731N|0690518W|44.1253579|-69.0883728|||||19|62|Camden|09/30/1980|
561032|Seaview Cemetery|Cemetery|ME|23|Knox|013|440726N|0690522W|44.123969|-69.0894839|||||19|62|Rockland|09/30/1980|
561033|Spaulding Mountain|Summit|ME|23|Franklin|007|450010N|0702000W|45.0028335|-70.333401|||||1219|3999|Sugarloaf Mountain|09/30/1980|
561034|Wallace Brook|Stream|ME|23|Penobscot|019|452056N|0675818W|45.3489559|-67.971676|452227N|0675951W|45.3741667|-67.9975|93|305|Scraggly Lake|09/30/1980|
561035|B Lake|Lake|ME|23|Aroostook|003|461206N|0680216W|46.2016728|-68.0377984|||||220|722|Ludlow|09/30/1980|06/21/2011
561036|B Ridge|Ridge|ME|23|Aroostook|003|461217N|0680047W|46.2047731|-68.0130776|||||241|791|Ludlow|09/30/1980|
561037|Abacotnetic Stream|Stream|ME|23|Somerset|025|461000N|0695728W|46.1666993|-69.9578469|460929N|0700536W|46.1580896|-70.0934061|394|1293|Saint John Pond Depot|09/30/1980|
561038|Abagadasset Point|Cape|ME|23|Sagadahoc|023|440017N|0694928W|44.0047992|-69.8244919|||||3|10|Richmond|09/30/1980|04/08/2011
561039|Abagadasset River|Stream|ME|23|Sagadahoc|023|440035N|0695106W|44.0097992|-69.8517149|440931N|0695031W|44.1586835|-69.8419913|0|0|Richmond|09/30/1980|
561040|Abbe Museum|Building|ME|23|Hancock|009|442140N|0681228W|44.3611908|-68.2077906|||||26|85|Seal Harbor|09/30/1980|
561041|Abbee Pond|Lake|ME|23|Piscataquis|021|451937N|0690019W|45.3270331|-69.0052852|||||173|568|Brownville Junction|09/30/1980|06/21/2011
561042|Abbie Pond|Lake|ME|23|Oxford|017|451752N|0705819W|45.2978201|-70.9719938|||||593|1946|Twin Peaks|09/30/1980|06/21/2011
561043|Abbot Cemeteries|Cemetery|ME|23|Oxford|017|440523N|0705623W|44.089791|-70.9397906|||||153|502|Fryeburg|09/30/1980|
561044|Abbot Village|Populated Place|ME|23|Piscataquis|021|451111N|0692707W|45.1864412|-69.4519933|||||137|449|Guilford|09/30/1980|
561045|Abbot Village Station|Locale|ME|23|Piscataquis|021|451108N|0692559W|45.1856082|-69.4331041|||||128|420|Guilford|09/30/1980|
561046|Abbott Brook|Stream|ME|23|York|031|431718N|0704603W|43.2884179|-70.7675567|431939N|0704737W|43.3275|-70.7936111|36|118|Somersworth|09/30/1980|
561047|Abbott Brook|Stream|ME|23|Hancock|009|443831N|0681737W|44.6420195|-68.293629|443934N|0681759W|44.6594444|-68.2997222|31|102|Eastbrook|09/30/1980|
561048|Abbott Brook|Stream|ME|23|Oxford|017|443836N|0704545W|44.6433938|-70.7625704|444014N|0704957W|44.6705556|-70.8325|210|689|Andover|09/30/1980|
561049|Abbott Brook|Stream|ME|23|Oxford|017|445618N|0710150W|44.9383838|-71.0306287|450240N|0710437W|45.0444933|-71.0770173|384|1260|Wilsons Mills|09/30/1980|
561050|Abbott Cemetery|Cemetery|ME|23|Kennebec|011|443210N|0692908W|44.5361784|-69.4855978|||||70|230|Albion|09/30/1980|
561051|Abbott Cemetery|Cemetery|ME|23|Hancock|009|443717N|0681529W|44.6214645|-68.2580721|||||61|200|Hancock|09/30/1980|
561052|Abbott Hill|Summit|ME|23|Penobscot|019|444907N|0690749W|44.81856|-69.13038|||||131|430|Plymouth|09/30/1980|08/09/2010
561053|Abbott Hill|Summit|ME|23|York|031|432220N|0704934W|43.3723049|-70.8261701|||||166|545|Somersworth|09/30/1980|08/09/2010
561054|Abbott Island|Island|ME|23|Washington|029|442651N|0675347W|44.4475793|-67.8963894|||||4|13|Petit Manan Point|09/30/1980|
561055|Abbott Mountain|Summit|ME|23|York|031|433546N|0705002W|43.59608|-70.83382|||||325|1066|Mousam Lake|09/30/1980|08/09/2010
561056|Abbott School|School|ME|23|Oxford|017|443325N|0703220W|44.5570078|-70.5389543|||||154|505|Rumford|09/30/1980|
561057|Abbotts Pond|Lake|ME|23|Oxford|017|442546N|0703057W|44.429327|-70.5157678|||||314|1030|Mount Zircon|09/30/1980|06/21/2011
561058|Abner Point|Cape|ME|23|Cumberland|005|434329N|0700016W|43.7248059|-70.0044914|||||4|13|South Harpswell|09/30/1980|
561059|Abol Campsite|Locale|ME|23|Piscataquis|021|455044N|0685632W|45.8456018|-68.9422673|||||215|705|Abol Pond|09/30/1980|
561060|Abol Deadwater|Channel|ME|23|Piscataquis|021|455024N|0685924W|45.8400458|-68.9900464|||||174|571|Abol Pond|09/30/1980|
561061|Abol Falls|Falls|ME|23|Piscataquis|021|454936N|0685806W|45.8267128|-68.968379|||||168|551|Abol Pond|09/30/1980|
561062|Abol Mountain|Summit|ME|23|Piscataquis|021|455155N|0685512W|45.86522|-68.91992|||||698|2290|Abol Pond|09/30/1980|08/09/2010
561063|Abol Pond|Lake|ME|23|Piscataquis|021|455019N|0685534W|45.83866|-68.9260499|||||180|591|Abol Pond|09/30/1980|06/21/2011
561064|Abol Stream|Stream|ME|23|Piscataquis|021|455011N|0685800W|45.836435|-68.9667123|455349N|0685632W|45.8969904|-68.9422675|174|571|Abol Pond|09/30/1980|
561065|Abol Trail|Trail|ME|23|Piscataquis|021|455302N|0685651W|45.8839349|-68.9475454|||||634|2080|Mount Katahdin|09/30/1980|
561066|Aborn Hill|Summit|ME|23|Waldo|027|443122N|0691150W|44.52291|-69.19729|||||305|1001|Brooks West|09/30/1980|08/09/2010
561067|Abraham Point|Cape|ME|23|Aroostook|003|470523N|0682415W|47.0897625|-68.4042079|||||176|577|Square Lake West|09/30/1980|
561068|Mount Abraham|Summit|ME|23|Franklin|007|445820N|0701933W|44.9722782|-70.3259007|||||1233|4045|Mount Abraham|09/30/1980|
561069|Mount Abram|Summit|ME|23|Oxford|017|442210N|0704245W|44.3695112|-70.7125668|||||604|1982|Greenwood|09/30/1980|
561070|Abrams Mountain|Summit|ME|23|Waldo|027|441801N|0685328W|44.30039|-68.89115|||||34|112|Islesboro|09/30/1980|08/09/2010
561071|Abrams Point|Cape|ME|23|Androscoggin|001|440257N|0702817W|44.0492387|-70.4714463|||||102|335|Mechanic Falls|09/30/1980|
561072|Abraquidassat Point|Cape|ME|23|Washington|029|453111N|0674850W|45.5197901|-67.8138967|||||127|417|Brookton|09/30/1980|
561073|Academy Hill|Summit|ME|23|Oxford|017|442804N|0701520W|44.46783|-70.25565|||||282|925|Canton|09/30/1980|08/09/2010
561074|Acadia|Populated Place|ME|23|Aroostook|003|465910N|0680154W|46.986154|-68.031693|||||185|607|New Sweden|09/30/1980|
561075|Acadia Mountain|Summit|ME|23|Hancock|009|441925N|0681923W|44.32363|-68.32301|||||210|689|Southwest Harbor|09/30/1980|08/09/2010
561076|Achorn Cemetery|Cemetery|ME|23|Knox|013|440725N|0690721W|44.1236912|-69.1225408|||||54|177|Rockland|09/30/1980|
561077|Ackley Pond|Lake|ME|23|Washington|029|444035N|0671321W|44.6762933|-67.2225796|||||28|92|Cutler|09/30/1980|06/21/2011
561078|Ackley Pond|Lake|ME|23|Penobscot|019|460518N|0683156W|46.0882461|-68.5321165|||||245|804|Shin Pond|09/30/1980|06/21/2011
561079|Acorn Hill|Summit|ME|23|Piscataquis|021|451959N|0685626W|45.33296|-68.94067|||||221|725|Milo North|09/30/1980|08/09/2010
561080|Acton|Populated Place|ME|23|York|031|433203N|0705435W|43.5342468|-70.9097847|||||218|715|Great East Lake|09/30/1980|
561081|Acton Ridge|Ridge|ME|23|York|031|433551N|0705750W|43.5975789|-70.9639532|||||260|853|Great East Lake|09/30/1980|
561082|Adams Mountain|Summit|ME|23|Aroostook|003|460409N|0675704W|46.06915|-67.95115|||||209|686|Linneus|09/30/1980|08/09/2010
561083|Adams Brook|Stream|ME|23|York|031|431509N|0704706W|43.2525849|-70.7850569|431541N|0704809W|43.2613889|-70.8025|30|98|Somersworth|09/30/1980|
561084|Adams Brook|Stream|ME|23|Franklin|007|444333N|0700841W|44.7258921|-70.144785|444435N|0701015W|44.7430556|-70.1708333|124|407|Farmington|09/30/1980|
561085|Adams Head|Cape|ME|23|Cumberland|005|433220N|0701347W|43.5389741|-70.2297689|||||1|3|Cape Elizabeth|09/30/1980|
561086|Adams Hill|Summit|ME|23|Cumberland|005|435255N|0702326W|43.88182|-70.39052|||||180|591|Raymond|09/30/1980|08/09/2010
561087|Adams Pond|Lake|ME|23|Cumberland|005|434923N|0703811W|43.8231509|-70.6363649|||||95|312|Steep Falls|09/30/1980|06/21/2011
561088|Adams Pond|Reservoir|ME|23|Lincoln|015|435332N|0693753W|43.8922189|-69.6314575|||||11|36|Westport|09/30/1980|06/21/2011
561089|Adams Pond|Reservoir|ME|23|Cumberland|005|435942N|0704243W|43.9949136|-70.7119336|||||190|623|North Sebago|09/30/1980|06/21/2011
561090|Adams School|School|ME|23|Sagadahoc|023|440303N|0695623W|44.0509097|-69.9397727|||||81|266|Bowdoinham|09/30/1980|
561091|Adams School|School|ME|23|Oxford|017|440653N|0705831W|44.1147904|-70.9753475|||||116|381|Fryeburg|09/30/1980|
561092|Adams School|School|ME|23|Hancock|009|442325N|0684755W|44.3903547|-68.7986411|||||29|95|Castine|09/30/1980|
561093|Addison|Populated Place|ME|23|Washington|029|443706N|0674439W|44.6184102|-67.7441645|||||4|13|Addison|09/30/1980|
561094|Addison Point|Cape|ME|23|Washington|029|443700N|0674359W|44.6167436|-67.7330531|||||2|7|Addison|09/30/1980|
561095|Addition Brook|Stream|ME|23|Somerset|025|445906N|0692215W|44.9850594|-69.3708801|450010N|0692336W|45.0028363|-69.3933803|112|367|Corinna|09/30/1980|
561096|Adkins Point|Cape|ME|23|Kennebec|011|441134N|0694530W|44.1928486|-69.7583775|||||15|49|Gardiner|09/30/1980|
561097|Adley Pond|Lake|ME|23|Franklin|007|444948N|0702255W|44.830122|-70.3818317|||||296|971|Madrid|09/30/1980|12/31/2011
561098|Adley Ridge|Ridge|ME|23|Penobscot|019|452615N|0683544W|45.4375546|-68.5955844|||||101|331|Nine Meadow Ridge|09/30/1980|
561099|Adlington Creek|Stream|ME|23|York|031|430717N|0704817W|43.121476|-70.8047775|430726N|0704755W|43.1238889|-70.7986111|1|3|Portsmouth|09/30/1980|
561100|Adlington Hill|Summit|ME|23|York|031|430718N|0704755W|43.1217538|-70.7986662|||||21|69|Portsmouth|09/30/1980|
561101|Admiralty Village|Populated Place|ME|23|York|031|430533N|0704347W|43.0925885|-70.7297751|||||6|20|Kittery|09/30/1980|
561102|Advent Brook|Stream|ME|23|Aroostook|003|462303N|0675548W|46.3842121|-67.9300238|462602N|0675648W|46.4338889|-67.9466667|157|515|Packard Lake|09/30/1980|
561103|Advent Swamp|Swamp|ME|23|Aroostook|003|462623N|0675737W|46.4397655|-67.9603032|||||222|728|Packard Lake|09/30/1980|
561104|Aegan Brook|Stream|ME|23|Aroostook|003|470547N|0690023W|47.0964248|-69.0064275|470750N|0690336W|47.1305906|-69.0600394|178|584|Allagash|09/30/1980|
561105|Mount Aetna|Summit|ME|23|Washington|029|443804N|0672232W|44.63438|-67.37543|||||58|190|Machias|09/30/1980|03/01/2011
561106|Agamenticus Station|Populated Place|ME|23|York|031|431438N|0704630W|43.2439741|-70.7750565|||||30|98|Dover East|09/30/1980|
561107|Agamenticus Village|Populated Place|ME|23|York|031|431255N|0704012W|43.2153645|-70.670054|||||67|220|York Harbor|09/30/1980|
561108|Mount Agamenticus|Summit|ME|23|York|031|431323N|0704131W|43.22317|-70.69186|||||209|686|York Harbor|09/30/1980|03/01/2011
561109|Agnes Pond Brook|Stream|ME|23|Aroostook|003|464020N|0693144W|46.6722524|-69.5289442|464231N|0693144W|46.7086111|-69.5288889|336|1102|Ugh Lake|09/30/1980|
561110|Agri Bog|Swamp|ME|23|Androscoggin|001|440615N|0700207W|44.1042415|-70.0353299|||||108|354|Lisbon Falls North|09/30/1980|
561111|Ai Brook|Stream|ME|23|Cumberland|005|435518N|0702715W|43.9217412|-70.4542222|435610N|0702600W|43.9361111|-70.4333333|85|279|Raymond|09/30/1980|
561112|Aikens Brook|Stream|ME|23|Penobscot|019|462240N|0682738W|46.3778222|-68.4605956|462158N|0682433W|46.3661561|-68.4092049|217|712|Oxbow East|09/30/1980|
561113|Aker Brook|Stream|ME|23|Aroostook|003|462915N|0675608W|46.4875417|-67.9355815|463033N|0675725W|46.5092079|-67.9569711|182|597|Packard Lake|09/30/1980|
561114|Alamoosook Lake|Reservoir|ME|23|Hancock|009|443446N|0684204W|44.5794534|-68.7010908|||||6|20|Orland|09/30/1980|06/21/2011
561115|Albee High Head|Cape|ME|23|Lincoln|015|435508N|0693355W|43.9189703|-69.5653245|||||0|0|Bristol|09/30/1980|
561116|Albion|Populated Place|ME|23|Kennebec|011|443156N|0692633W|44.5322902|-69.4425424|||||92|302|Albion|09/30/1980|
561117|Alden Cemetery|Cemetery|ME|23|Androscoggin|001|442458N|0701426W|44.4161771|-70.240614|||||214|702|Livermore Falls|09/30/1980|
561118|Alden Hill Cemetery|Cemetery|ME|23|Oxford|017|442842N|0701511W|44.4783978|-70.2531153|||||212|696|Canton|09/30/1980|
561119|Alden Ridge|Ridge|ME|23|Hancock|009|444802N|0682505W|44.800627|-68.418079|||||110|361|Hopkins Pond|09/30/1980|
561120|Alden Rock|Bar|ME|23|Cumberland|005|433314N|0700922W|43.5539744|-70.1561573|||||0|0|Cape Elizabeth|09/30/1980|
561121|Alden Rock|Bar|ME|23|Knox|013|435528N|0690400W|43.9245271|-69.0667075|||||0|0|Hewett Island|09/30/1980|
561122|Alder Brook|Stream|ME|23|Androscoggin|001|435640N|0701005W|43.9445215|-70.1681078|435650N|0700855W|43.9472222|-70.1486111|44|144|North Pownal|09/30/1980|
561123|Alder Brook|Stream|ME|23|Hancock|009|443553N|0681125W|44.5981319|-68.1902913|443728N|0681409W|44.6244444|-68.2358333|31|102|Sullivan|09/30/1980|
561124|Alder Brook|Stream|ME|23|Franklin|007|444022N|0702225W|44.6728378|-70.3736757|444346N|0701850W|44.7294444|-70.3138889|332|1089|Mount Blue|09/30/1980|
561125|Alder Brook|Stream|ME|23|Hancock|009|444033N|0681659W|44.6759078|-68.2830735|444250N|0681739W|44.7138889|-68.2941667|41|135|Eastbrook|09/30/1980|
561126|Alder Brook|Stream|ME|23|Somerset|025|444052N|0694551W|44.6811741|-69.7642176|444132N|0694755W|44.6922222|-69.7986111|63|207|Norridgewock|09/30/1980|
561127|Alder Brook|Stream|ME|23|Piscataquis|021|450503N|0691725W|45.0842245|-69.2903237|450651N|0691701W|45.1141667|-69.2836111|111|364|Dexter|09/30/1980|
561128|Alder Brook|Stream|ME|23|Piscataquis|021|451026N|0692501W|45.173942|-69.4169927|451148N|0692254W|45.1966667|-69.3816667|117|384|Guilford|09/30/1980|
561129|Alder Brook|Stream|ME|23|Penobscot|019|454730N|0683255W|45.7917177|-68.5486427|454938N|0683416W|45.8272222|-68.5711111|95|312|Stacyville|09/30/1980|
561130|Alder Brook|Stream|ME|23|Aroostook|003|455124N|0680303W|45.8567234|-68.0508522|455023N|0680611W|45.8397222|-68.1030556|122|400|Alder Brook|09/30/1980|
561131|Alder Brook|Stream|ME|23|Aroostook|003|455807N|0674724W|45.9686672|-67.7900154|455623N|0674911W|45.9397222|-67.8197222|136|446|North Amity|09/30/1980|
561132|Alder Brook|Stream|ME|23|Aroostook|003|464037N|0682142W|46.676986|-68.3617067|464140N|0681814W|46.6944444|-68.3038889|154|505|York Ridge|09/30/1980|
561133|Alder Brook|Stream|ME|23|Waldo|027|442210N|0690618W|44.3695203|-69.1050379|442207N|0690352W|44.3686111|-69.0644444|70|230|Belfast|09/30/1980|
561134|Alder Brook|Stream|ME|23|Washington|029|444247N|0673752W|44.713132|-67.6311069|444330N|0673644W|44.7250763|-67.6122176|18|59|Columbia Falls|09/30/1980|
561135|Alder Brook|Stream|ME|23|Franklin|007|445741N|0701149W|44.9614452|-70.1970106|450104N|0701454W|45.0178336|-70.2484009|190|623|Kingfield|09/30/1980|
561136|Alder Brook|Stream|ME|23|Somerset|025|445753N|0700327W|44.9647789|-70.0575637|450122N|0700727W|45.0228337|-70.1242318|113|371|New Portland|09/30/1980|
561137|Alder Brook|Stream|ME|23|Piscataquis|021|451518N|0685346W|45.255053|-68.8961465|452117N|0690053W|45.3547729|-69.0147629|78|256|Milo North|09/30/1980|
561138|Alder Brook|Stream|ME|23|Piscataquis|021|451722N|0690521W|45.289496|-69.0892082|451830N|0690801W|45.3083846|-69.1336543|117|384|Brownville Junction|09/30/1980|
561139|Alder Brook|Stream|ME|23|Washington|029|452638N|0675350W|45.4439564|-67.897231|452221N|0675100W|45.3725687|-67.8500063|129|423|Dill Hill|09/30/1980|
561140|Alder Brook|Stream|ME|23|Somerset|025|454142N|0702002W|45.695046|-70.3339592|454306N|0702313W|45.7183792|-70.3870169|390|1280|Jackman|09/30/1980|
561141|Alder Brook|Stream|ME|23|Somerset|025|454815N|0700328W|45.8042075|-70.0578435|454531N|0700941W|45.7586546|-70.1614557|378|1240|Canada Falls Lake|09/30/1980|
561142|Alder Brook|Stream|ME|23|Aroostook|003|460137N|0681718W|46.0269963|-68.2883603|460504N|0682253W|46.0844943|-68.38142|137|449|Island Falls|09/30/1980|
561143|Alder Brook|Stream|ME|23|Aroostook|003|463814N|0680715W|46.637264|-68.1208654|463445N|0680715W|46.5792085|-68.1208653|157|515|Presque Isle|09/30/1980|
561144|Alder Brook Swamp|Swamp|ME|23|Washington|029|452325N|0675159W|45.3903462|-67.8663959|||||163|535|Farrow Mountain|09/30/1980|
561145|Alder Brook Trail|Trail|ME|23|Somerset|025|454441N|0701038W|45.7447662|-70.1772892|||||530|1739|Heald Pond|09/30/1980|
561146|Alder Inlet|Stream|ME|23|Franklin|007|450958N|0703757W|45.166164|-70.6325679|451043N|0703844W|45.1786111|-70.6455556|612|2008|Black Mountain|09/30/1980|
561147|Alder Lake|Lake|ME|23|Aroostook|003|463650N|0681011W|46.6139537|-68.1695873|||||202|663|Scopan Lake East|09/30/1980|06/21/2011
561148|Alder Pond|Lake|ME|23|Somerset|025|451952N|0701258W|45.331007|-70.216182|||||349|1145|Basin Mountain|09/30/1980|06/21/2011
561149|Alder Pond|Lake|ME|23|Somerset|025|454732N|0700625W|45.7923176|-70.1068284|||||401|1316|Canada Falls Lake|09/30/1980|06/21/2011
561150|Alder Pond Brook|Stream|ME|23|Somerset|025|451803N|0701156W|45.3008862|-70.1989549|451946N|0701412W|45.3294444|-70.2366667|296|971|Basin Mountain|09/30/1980|
561151|Alder Stream|Stream|ME|23|Franklin|007|445726N|0700949W|44.9572786|-70.1636767|445740N|0701149W|44.9611111|-70.1969444|171|561|Kingfield|09/30/1980|
561152|Alder Stream|Stream|ME|23|Penobscot|019|445415N|0691522W|44.9042301|-69.2561578|445956N|0691401W|44.9989507|-69.233656|61|200|Corinna|09/30/1980|
561153|Alder Stream|Stream|ME|23|Piscataquis|021|451334N|0685827W|45.2261649|-68.9742042|450833N|0691231W|45.1425567|-69.2086554|80|262|Milo South|09/30/1980|
561154|Alder Stream|Stream|ME|23|Franklin|007|451513N|0703243W|45.2536636|-70.5453455|451328N|0703924W|45.2244966|-70.6567344|364|1194|Jim Pond|09/30/1980|
561155|Alder Stream|Stream|ME|23|Somerset|025|452230N|0694702W|45.3750495|-69.7839466|452208N|0694535W|45.3688889|-69.7597222|362|1188|Moxie Pond|09/30/1980|
561156|Alder Stream Farm|Locale|ME|23|Franklin|007|451413N|0703645W|45.2369967|-70.6125678|||||420|1378|Tim Mountain|09/30/1980|
561157|Aldrich Brook|Stream|ME|23|Oxford|017|450114N|0710015W|45.0206057|-71.0042382|450059N|0705636W|45.0164399|-70.9434041|462|1516|Bosebuck Mountain|09/30/1980|
561158|Alec Brook|Stream|ME|23|Aroostook|003|470317N|0682857W|47.0547621|-68.4825434|470526N|0683213W|47.0905953|-68.536989|176|577|Square Lake West|09/30/1980|
561159|Alerton Lake|Lake|ME|23|Aroostook|003|461941N|0675412W|46.328041|-67.9033517|||||141|463|Harvey|09/30/1980|06/21/2011
561160|Alewife Brook|Stream|ME|23|Cumberland|005|433522N|0701241W|43.5895286|-70.2114359|433435N|0701334W|43.5763889|-70.2261111|0|0|Cape Elizabeth|09/30/1980|
561161|Alewife Pond|Lake|ME|23|York|031|432619N|0703616W|43.4386837|-70.6043813|||||35|115|Kennebunk|09/30/1980|06/21/2011
561162|Alexander Brook|Stream|ME|23|Aroostook|003|465747N|0681350W|46.9630971|-68.2305902|465943N|0681758W|46.9953188|-68.2994812|185|607|Mud Lake|09/30/1980|
561163|Alford Brook|Stream|ME|23|Lincoln|015|440930N|0691844W|44.1584116|-69.3122673|441040N|0692056W|44.1777778|-69.3488889|30|98|Union|09/30/1980|
561164|Alford Lake|Reservoir|ME|23|Knox|013|441415N|0691257W|44.2374502|-69.2159003|||||81|266|West Rockport|09/30/1980|06/21/2011
561165|Alfred|Populated Place|ME|23|York|031|432835N|0704306W|43.476471|-70.7183902|||||77|253|Alfred|09/30/1980|
561166|Alfred Mills|Populated Place|ME|23|York|031|432750N|0704207W|43.4639714|-70.7020009|||||65|213|Alfred|09/30/1980|
561167|Alger Pond|Lake|ME|23|Waldo|027|444011N|0685500W|44.6697572|-68.9165788|||||76|249|Snow Mountain|09/30/1980|06/21/2011
561168|Allagash Brook|Stream|ME|23|Hancock|009|445433N|0681914W|44.9092362|-68.3205754|445405N|0681639W|44.9013889|-68.2775|83|272|Great Pond|09/30/1980|
561169|Allagash Falls|Falls|ME|23|Aroostook|003|465700N|0690759W|46.950036|-69.1330979|||||207|679|Allagash Falls|09/30/1980|
561170|Allagash Inn|Locale|ME|23|Aroostook|003|470416N|0690438W|47.0711467|-69.0772622|||||196|643|Allagash|09/30/1980|
561171|Allagash Lake|Lake|ME|23|Piscataquis|021|461913N|0693140W|46.3203705|-69.5278616|||||316|1037|Allagash Lake|09/30/1980|06/21/2011
561172|Allagash Mountain|Summit|ME|23|Piscataquis|021|461731N|0693408W|46.2919793|-69.5689478|||||537|1762|Allagash Lake|09/30/1980|
561173|Allagash Pond|Lake|ME|23|Piscataquis|021|462519N|0694015W|46.4218198|-69.6708585|||||412|1352|Allagash Pond|09/30/1980|06/21/2011
561174|Allagash River|Stream|ME|23|Aroostook|003|470508N|0690238W|47.0855913|-69.0439282|462935N|0691723W|46.4930908|-69.2897753|177|581|Allagash|09/30/1980|
561175|Allagash Stream|Stream|ME|23|Piscataquis|021|461844N|0692505W|46.3122587|-69.418111|462142N|0693743W|46.3617|-69.6286717|287|942|Tramway|09/30/1980|
